2025-10-21 02:45:41 | DEBUG | application.news_service:_save_news_storage:90 | ğŸ’¾ Saved news storage
2025-10-21 02:45:42 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 15m data for CFX-USDT-SWAP
2025-10-21 02:45:42 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 15m
2025-10-21 02:45:42 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 5m data for CFX-USDT-SWAP
2025-10-21 02:45:43 | DEBUG | monitoring.prometheus_exporter:record_llm_request:544 | Recorded LLM request: status=4xx, model=gpt-3.5-turbo
2025-10-21 02:45:43 | ERROR | application.news_llm_analyzer:_log_llm_request_error:238 | âŒ [LLM] sym=CRO req_id=None status=429 insufficient_quota
2025-10-21 02:45:43 | DEBUG | application.news_llm_analyzer:_log_llm_request_error:241 | LLM_ERROR | symbol=CRO | request_id=None | model=gpt-3.5-turbo | http_status=429 | error_source=internal_or_network | error_type=insufficient_quota | error_code=insufficient_quota | retry_after=None | message=You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.
2025-10-21 02:45:43 | ERROR | application.news_llm_analyzer:analyze_news_batch:63 | âŒ [LLM] sym=CRO analysis failed: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2025-10-21 02:45:43 | DEBUG | application.news_digest_manager:_save_cache:46 | ğŸ’¾ Saved 5006 digest cache entries
2025-10-21 02:45:43 | DEBUG | application.news_digest_manager:cache_digest_result:149 | ğŸ’¾ Cached digest result for CRO (digest: 875ab19b...)
2025-10-21 02:45:43 | INFO | application.news_service:_analyze_news_with_llm:325 | ğŸ“Š [NEWSCLS] type=general sym=CRO conf=0.50 title="Stellantis Signals Tariff Clarity as Trade Deals W..."
2025-10-21 02:45:43 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 5m
2025-10-21 02:45:43 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for CFX-USDT-SWAP: 31.7
2025-10-21 02:45:43 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for CFX-USDT-SWAP: 51.0
2025-10-21 02:45:43 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for CFX-USDT-SWAP: 31.7
2025-10-21 02:45:43 | INFO | ml.feature_engineering:create_features:43 | Creating features for 200 bars...
2025-10-21 02:45:43 | INFO | ml.feature_engineering:create_features:64 | Created 13 features
2025-10-21 02:45:43 | DEBUG | scoring.ml_scorer:score:143 | âœ… ML scoring for CFX-USDT-SWAP: p_up=0.959, score=95.9
2025-10-21 02:45:43 | DEBUG | application.risk_service:_calculate_correlation_risk:273 | Correlation risk for CFX-USDT-SWAP: 50.0 (tier: tier_3)
2025-10-21 02:45:43 | DEBUG | application.risk_service:_calculate_score_risk:335 | Score risk for long signal (score: 50.0): 60.0
2025-10-21 02:45:43 | DEBUG | application.risk_service:_calculate_market_risk:389 | Market risk: 30.0 (base: 30.0, recent_change: 0.000, trend_strength: 0.000)
2025-10-21 02:45:43 | DEBUG | application.risk_service:assess_risk:65 | Risk assessment for CFX-USDT-SWAP: medium (49.5) - proceed_with_caution
2025-10-21 02:45:43 | DEBUG | infrastructure.runtime:_compute_risk_analysis:445 | Risk analysis for CFX-USDT-SWAP: 49.5 (medium) - proceed_with_caution
2025-10-21 02:45:43 | INFO | application.signal_gate:process_signal:435 | [REGIME] CFX-USDT-SWAP ADX(1H)=nan â†’ mean_reversion mode, confidence_mult=0.6
2025-10-21 02:45:43 | ERROR | application.jobs.trading_analysis:_process_symbol:356 | âŒ Failed to process CFX-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:43 | ERROR | application.analysis_summary_logger:record_failure:184 | âŒ Analysis failed for CFX-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:43 | DEBUG | application.jobs.base_job:mark_bar_processed:94 | [BAR] tf=15m symbol=CFX-USDT-SWAP bar=2025-10-20T23:45:00+00:00 processed
2025-10-21 02:45:43 | DEBUG | application.jobs.trading_analysis:_process_symbol:178 | ğŸ” Processing BIO-USDT-SWAP
2025-10-21 02:45:43 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 1h data for BIO-USDT-SWAP
2025-10-21 02:45:43 | DEBUG | application.news_service:_save_news_storage:90 | ğŸ’¾ Saved news storage
2025-10-21 02:45:43 | INFO | application.news_digest_manager:get_digest_status:128 | ğŸ“Š [LLM] sym=LDO digest=CHANGED run=YES items=11
2025-10-21 02:45:43 | INFO | application.news_service:_analyze_news_with_llm:306 | ğŸ“Š [LLM] sym=LDO digest=CHANGED run=YES items=11
2025-10-21 02:45:43 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 1h
2025-10-21 02:45:43 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 15m data for BIO-USDT-SWAP
2025-10-21 02:45:44 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 15m
2025-10-21 02:45:44 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 5m data for BIO-USDT-SWAP
2025-10-21 02:45:44 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 5m
2025-10-21 02:45:44 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for BIO-USDT-SWAP: 34.8
2025-10-21 02:45:44 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for BIO-USDT-SWAP: 51.0
2025-10-21 02:45:44 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for BIO-USDT-SWAP: 40.0
2025-10-21 02:45:44 | INFO | ml.feature_engineering:create_features:43 | Creating features for 200 bars...
2025-10-21 02:45:44 | INFO | ml.feature_engineering:create_features:64 | Created 13 features
2025-10-21 02:45:44 | DEBUG | scoring.ml_scorer:score:143 | âœ… ML scoring for BIO-USDT-SWAP: p_up=0.959, score=95.9
2025-10-21 02:45:44 | DEBUG | application.risk_service:_calculate_correlation_risk:273 | Correlation risk for BIO-USDT-SWAP: 70.0 (tier: tier_4)
2025-10-21 02:45:44 | DEBUG | application.risk_service:_calculate_score_risk:335 | Score risk for long signal (score: 50.0): 60.0
2025-10-21 02:45:44 | DEBUG | application.risk_service:_calculate_market_risk:389 | Market risk: 30.0 (base: 30.0, recent_change: 0.000, trend_strength: 0.000)
2025-10-21 02:45:44 | DEBUG | application.risk_service:assess_risk:65 | Risk assessment for BIO-USDT-SWAP: medium (52.5) - proceed_with_caution
2025-10-21 02:45:44 | DEBUG | infrastructure.runtime:_compute_risk_analysis:445 | Risk analysis for BIO-USDT-SWAP: 52.5 (medium) - proceed_with_caution
2025-10-21 02:45:44 | INFO | application.signal_gate:process_signal:435 | [REGIME] BIO-USDT-SWAP ADX(1H)=nan â†’ mean_reversion mode, confidence_mult=0.6
2025-10-21 02:45:44 | ERROR | application.jobs.trading_analysis:_process_symbol:356 | âŒ Failed to process BIO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:44 | ERROR | application.analysis_summary_logger:record_failure:184 | âŒ Analysis failed for BIO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:44 | DEBUG | application.jobs.base_job:mark_bar_processed:94 | [BAR] tf=15m symbol=BIO-USDT-SWAP bar=2025-10-20T23:45:00+00:00 processed
2025-10-21 02:45:44 | DEBUG | application.jobs.trading_analysis:_process_symbol:178 | ğŸ” Processing PENGU-USDT-SWAP
2025-10-21 02:45:44 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 1h data for PENGU-USDT-SWAP
2025-10-21 02:45:44 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 1h
2025-10-21 02:45:44 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 15m data for PENGU-USDT-SWAP
2025-10-21 02:45:45 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 15m
2025-10-21 02:45:45 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 5m data for PENGU-USDT-SWAP
2025-10-21 02:45:45 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 5m
2025-10-21 02:45:45 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for PENGU-USDT-SWAP: 31.7
2025-10-21 02:45:45 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for PENGU-USDT-SWAP: 51.0
2025-10-21 02:45:45 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for PENGU-USDT-SWAP: 31.7
2025-10-21 02:45:45 | INFO | ml.feature_engineering:create_features:43 | Creating features for 200 bars...
2025-10-21 02:45:45 | INFO | ml.feature_engineering:create_features:64 | Created 13 features
2025-10-21 02:45:45 | DEBUG | scoring.ml_scorer:score:143 | âœ… ML scoring for PENGU-USDT-SWAP: p_up=1.000, score=100.0
2025-10-21 02:45:45 | DEBUG | application.risk_service:_calculate_correlation_risk:273 | Correlation risk for PENGU-USDT-SWAP: 70.0 (tier: tier_4)
2025-10-21 02:45:45 | DEBUG | application.risk_service:_calculate_score_risk:335 | Score risk for long signal (score: 50.0): 60.0
2025-10-21 02:45:45 | DEBUG | application.risk_service:_calculate_market_risk:389 | Market risk: 30.0 (base: 30.0, recent_change: 0.000, trend_strength: 0.000)
2025-10-21 02:45:45 | DEBUG | application.risk_service:assess_risk:65 | Risk assessment for PENGU-USDT-SWAP: medium (52.5) - proceed_with_caution
2025-10-21 02:45:45 | DEBUG | infrastructure.runtime:_compute_risk_analysis:445 | Risk analysis for PENGU-USDT-SWAP: 52.5 (medium) - proceed_with_caution
2025-10-21 02:45:45 | INFO | application.signal_gate:process_signal:435 | [REGIME] PENGU-USDT-SWAP ADX(1H)=nan â†’ mean_reversion mode, confidence_mult=0.6
2025-10-21 02:45:45 | ERROR | application.jobs.trading_analysis:_process_symbol:356 | âŒ Failed to process PENGU-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:45 | ERROR | application.analysis_summary_logger:record_failure:184 | âŒ Analysis failed for PENGU-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:45 | DEBUG | application.jobs.base_job:mark_bar_processed:94 | [BAR] tf=15m symbol=PENGU-USDT-SWAP bar=2025-10-20T23:45:00+00:00 processed
2025-10-21 02:45:45 | DEBUG | application.jobs.trading_analysis:_process_symbol:178 | ğŸ” Processing CRO-USDT-SWAP
2025-10-21 02:45:45 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 1h data for CRO-USDT-SWAP
2025-10-21 02:45:45 | DEBUG | monitoring.prometheus_exporter:record_llm_request:544 | Recorded LLM request: status=4xx, model=gpt-3.5-turbo
2025-10-21 02:45:45 | ERROR | application.news_llm_analyzer:_log_llm_request_error:238 | âŒ [LLM] sym=LDO req_id=None status=429 insufficient_quota
2025-10-21 02:45:45 | DEBUG | application.news_llm_analyzer:_log_llm_request_error:241 | LLM_ERROR | symbol=LDO | request_id=None | model=gpt-3.5-turbo | http_status=429 | error_source=internal_or_network | error_type=insufficient_quota | error_code=insufficient_quota | retry_after=None | message=You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.
2025-10-21 02:45:45 | ERROR | application.news_llm_analyzer:analyze_news_batch:63 | âŒ [LLM] sym=LDO analysis failed: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2025-10-21 02:45:46 | DEBUG | application.news_digest_manager:_save_cache:46 | ğŸ’¾ Saved 5007 digest cache entries
2025-10-21 02:45:46 | DEBUG | application.news_digest_manager:cache_digest_result:149 | ğŸ’¾ Cached digest result for LDO (digest: 8f1f2509...)
2025-10-21 02:45:46 | INFO | application.news_service:_analyze_news_with_llm:325 | ğŸ“Š [NEWSCLS] type=general sym=LDO conf=0.50 title="Ethereum Whales Buy the Dip â€” 5 Best Altcoins to B..."
2025-10-21 02:45:46 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 1h
2025-10-21 02:45:46 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 15m data for CRO-USDT-SWAP
2025-10-21 02:45:46 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 15m
2025-10-21 02:45:46 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 5m data for CRO-USDT-SWAP
2025-10-21 02:45:46 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 5m
2025-10-21 02:45:46 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for CRO-USDT-SWAP: 31.7
2025-10-21 02:45:46 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for CRO-USDT-SWAP: 51.0
2025-10-21 02:45:46 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for CRO-USDT-SWAP: 34.8
2025-10-21 02:45:46 | INFO | ml.feature_engineering:create_features:43 | Creating features for 200 bars...
2025-10-21 02:45:46 | INFO | ml.feature_engineering:create_features:64 | Created 13 features
2025-10-21 02:45:47 | DEBUG | scoring.ml_scorer:score:143 | âœ… ML scoring for CRO-USDT-SWAP: p_up=0.038, score=3.8
2025-10-21 02:45:47 | DEBUG | application.risk_service:_calculate_correlation_risk:273 | Correlation risk for CRO-USDT-SWAP: 50.0 (tier: tier_3)
2025-10-21 02:45:47 | DEBUG | application.risk_service:_calculate_score_risk:335 | Score risk for long signal (score: 50.0): 60.0
2025-10-21 02:45:47 | DEBUG | application.risk_service:_calculate_market_risk:389 | Market risk: 30.0 (base: 30.0, recent_change: 0.000, trend_strength: 0.000)
2025-10-21 02:45:47 | DEBUG | application.risk_service:assess_risk:65 | Risk assessment for CRO-USDT-SWAP: medium (49.5) - proceed_with_caution
2025-10-21 02:45:47 | DEBUG | infrastructure.runtime:_compute_risk_analysis:445 | Risk analysis for CRO-USDT-SWAP: 49.5 (medium) - proceed_with_caution
2025-10-21 02:45:47 | INFO | application.signal_gate:process_signal:435 | [REGIME] CRO-USDT-SWAP ADX(1H)=nan â†’ mean_reversion mode, confidence_mult=0.6
2025-10-21 02:45:47 | ERROR | application.jobs.trading_analysis:_process_symbol:356 | âŒ Failed to process CRO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:47 | ERROR | application.analysis_summary_logger:record_failure:184 | âŒ Analysis failed for CRO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:47 | DEBUG | application.jobs.base_job:mark_bar_processed:94 | [BAR] tf=15m symbol=CRO-USDT-SWAP bar=2025-10-20T23:45:00+00:00 processed
2025-10-21 02:45:47 | DEBUG | application.jobs.trading_analysis:_process_symbol:178 | ğŸ” Processing LDO-USDT-SWAP
2025-10-21 02:45:47 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 1h data for LDO-USDT-SWAP
2025-10-21 02:45:47 | DEBUG | application.news_service:_save_news_storage:90 | ğŸ’¾ Saved news storage
2025-10-21 02:45:47 | INFO | application.news_digest_manager:get_digest_status:128 | ğŸ“Š [LLM] sym=TAO digest=CHANGED run=YES items=36
2025-10-21 02:45:47 | INFO | application.news_service:_analyze_news_with_llm:306 | ğŸ“Š [LLM] sym=TAO digest=CHANGED run=YES items=30
2025-10-21 02:45:47 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 1h
2025-10-21 02:45:47 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 15m data for LDO-USDT-SWAP
2025-10-21 02:45:47 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 15m
2025-10-21 02:45:47 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 5m data for LDO-USDT-SWAP
2025-10-21 02:45:48 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 5m
2025-10-21 02:45:48 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for LDO-USDT-SWAP: 31.7
2025-10-21 02:45:48 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for LDO-USDT-SWAP: 51.0
2025-10-21 02:45:48 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for LDO-USDT-SWAP: 31.7
2025-10-21 02:45:48 | INFO | ml.feature_engineering:create_features:43 | Creating features for 200 bars...
2025-10-21 02:45:48 | INFO | ml.feature_engineering:create_features:64 | Created 13 features
2025-10-21 02:45:48 | DEBUG | scoring.ml_scorer:score:143 | âœ… ML scoring for LDO-USDT-SWAP: p_up=0.875, score=87.5
2025-10-21 02:45:48 | DEBUG | application.risk_service:_calculate_correlation_risk:273 | Correlation risk for LDO-USDT-SWAP: 50.0 (tier: tier_3)
2025-10-21 02:45:48 | DEBUG | application.risk_service:_calculate_score_risk:335 | Score risk for long signal (score: 50.0): 60.0
2025-10-21 02:45:48 | DEBUG | application.risk_service:_calculate_market_risk:389 | Market risk: 30.0 (base: 30.0, recent_change: 0.000, trend_strength: 0.000)
2025-10-21 02:45:48 | DEBUG | application.risk_service:assess_risk:65 | Risk assessment for LDO-USDT-SWAP: medium (49.5) - proceed_with_caution
2025-10-21 02:45:48 | DEBUG | infrastructure.runtime:_compute_risk_analysis:445 | Risk analysis for LDO-USDT-SWAP: 49.5 (medium) - proceed_with_caution
2025-10-21 02:45:48 | INFO | application.signal_gate:process_signal:435 | [REGIME] LDO-USDT-SWAP ADX(1H)=nan â†’ mean_reversion mode, confidence_mult=0.6
2025-10-21 02:45:48 | ERROR | application.jobs.trading_analysis:_process_symbol:356 | âŒ Failed to process LDO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:48 | ERROR | application.analysis_summary_logger:record_failure:184 | âŒ Analysis failed for LDO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:48 | DEBUG | application.jobs.base_job:mark_bar_processed:94 | [BAR] tf=15m symbol=LDO-USDT-SWAP bar=2025-10-20T23:45:00+00:00 processed
2025-10-21 02:45:48 | DEBUG | application.jobs.trading_analysis:_process_symbol:178 | ğŸ” Processing TAO-USDT-SWAP
2025-10-21 02:45:48 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 1h data for TAO-USDT-SWAP
2025-10-21 02:45:48 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 1h
2025-10-21 02:45:48 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 15m data for TAO-USDT-SWAP
2025-10-21 02:45:48 | DEBUG | monitoring.prometheus_exporter:record_llm_request:544 | Recorded LLM request: status=4xx, model=gpt-3.5-turbo
2025-10-21 02:45:48 | ERROR | application.news_llm_analyzer:_log_llm_request_error:238 | âŒ [LLM] sym=TAO req_id=None status=429 insufficient_quota
2025-10-21 02:45:48 | DEBUG | application.news_llm_analyzer:_log_llm_request_error:241 | LLM_ERROR | symbol=TAO | request_id=None | model=gpt-3.5-turbo | http_status=429 | error_source=internal_or_network | error_type=insufficient_quota | error_code=insufficient_quota | retry_after=None | message=You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.
2025-10-21 02:45:48 | ERROR | application.news_llm_analyzer:analyze_news_batch:63 | âŒ [LLM] sym=TAO analysis failed: Error code: 429 - {'error': {'message': 'You exceeded your current quota, please check your plan and billing details. For more information on this error, read the docs: https://platform.openai.com/docs/guides/error-codes/api-errors.', 'type': 'insufficient_quota', 'param': None, 'code': 'insufficient_quota'}}
2025-10-21 02:45:49 | DEBUG | application.news_digest_manager:_save_cache:46 | ğŸ’¾ Saved 5008 digest cache entries
2025-10-21 02:45:49 | DEBUG | application.news_digest_manager:cache_digest_result:149 | ğŸ’¾ Cached digest result for TAO (digest: e62dd1ba...)
2025-10-21 02:45:49 | INFO | application.news_service:_analyze_news_with_llm:325 | ğŸ“Š [NEWSCLS] type=general sym=TAO conf=0.50 title="X Introduces Handle Marketplace for Inactive Usern..."
2025-10-21 02:45:49 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 15m
2025-10-21 02:45:49 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 5m data for TAO-USDT-SWAP
2025-10-21 02:45:49 | DEBUG | application.news_service:_save_news_storage:90 | ğŸ’¾ Saved news storage
2025-10-21 02:45:49 | INFO | application.news_digest_manager:get_digest_status:128 | ğŸ“Š [LLM] sym=ARB digest=CHANGED run=YES items=12
2025-10-21 02:45:49 | INFO | application.news_service:_analyze_news_with_llm:306 | ğŸ“Š [LLM] sym=ARB digest=CHANGED run=YES items=12
2025-10-21 02:45:49 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:329 | âœ… Fetched 200 bars for 5m
2025-10-21 02:45:49 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for TAO-USDT-SWAP: 44.5
2025-10-21 02:45:49 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for TAO-USDT-SWAP: 46.5
2025-10-21 02:45:49 | DEBUG | scoring.ta_scorer:score:62 | âœ… TA scoring completed for TAO-USDT-SWAP: 55.3
2025-10-21 02:45:49 | INFO | ml.feature_engineering:create_features:43 | Creating features for 200 bars...
2025-10-21 02:45:49 | INFO | ml.feature_engineering:create_features:64 | Created 13 features
2025-10-21 02:45:49 | DEBUG | scoring.ml_scorer:score:143 | âœ… ML scoring for TAO-USDT-SWAP: p_up=0.975, score=97.5
2025-10-21 02:45:49 | DEBUG | application.risk_service:_calculate_correlation_risk:273 | Correlation risk for TAO-USDT-SWAP: 50.0 (tier: tier_3)
2025-10-21 02:45:49 | DEBUG | application.risk_service:_calculate_score_risk:335 | Score risk for long signal (score: 50.0): 60.0
2025-10-21 02:45:49 | DEBUG | application.risk_service:_calculate_market_risk:389 | Market risk: 30.0 (base: 30.0, recent_change: 0.000, trend_strength: 0.000)
2025-10-21 02:45:49 | DEBUG | application.risk_service:assess_risk:65 | Risk assessment for TAO-USDT-SWAP: medium (49.5) - proceed_with_caution
2025-10-21 02:45:49 | DEBUG | infrastructure.runtime:_compute_risk_analysis:445 | Risk analysis for TAO-USDT-SWAP: 49.5 (medium) - proceed_with_caution
2025-10-21 02:45:49 | INFO | application.signal_gate:process_signal:435 | [REGIME] TAO-USDT-SWAP ADX(1H)=nan â†’ mean_reversion mode, confidence_mult=0.6
2025-10-21 02:45:49 | ERROR | application.jobs.trading_analysis:_process_symbol:356 | âŒ Failed to process TAO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:49 | ERROR | application.analysis_summary_logger:record_failure:184 | âŒ Analysis failed for TAO-USDT-SWAP: name 'enter_short' is not defined
2025-10-21 02:45:49 | DEBUG | application.jobs.base_job:mark_bar_processed:94 | [BAR] tf=15m symbol=TAO-USDT-SWAP bar=2025-10-20T23:45:00+00:00 processed
2025-10-21 02:45:49 | DEBUG | application.jobs.trading_analysis:_process_symbol:178 | ğŸ” Processing ARB-USDT-SWAP
2025-10-21 02:45:49 | INFO | infrastructure.runtime:_fetch_multi_timeframe_data:316 | ğŸ“Š Fetching 1h data for ARB-USDT-SWAP
